Date,Consumption,Atypical_Day,Religious Holidays,Consumption_t-1,Consumption_t-2,Consumption_t-3,Consumption_t-4,Consumption_t-5,Consumption_t-6,Consumption_t-7,Consumption_t-8,Consumption_t-9,Consumption_t-10,Consumption_t-11,Consumption_t-12,Consumption_t-13,Consumption_t-14
2019-06-05,566460.8400000002,0.0,1.0,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91,791412.19,700460.9299999998,773852.97,807473.25,822231.96
2019-06-06,655563.06,0.0,1.0,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91,791412.19,700460.9299999998,773852.97,807473.25
2019-06-07,685963.31,0.0,1.0,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91,791412.19,700460.9299999998,773852.97
2019-06-08,666295.86,1.0,0.0,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91,791412.19,700460.9299999998
2019-06-09,771207.6400000001,1.0,0.0,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91,791412.19
2019-06-10,805357.4400000002,0.0,0.0,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998,824840.91
2019-06-11,814125.7600000001,0.0,0.0,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15,837201.1699999998
2019-06-12,824198.14,0.0,0.0,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89,843910.15
2019-06-13,818732.8500000002,0.0,0.0,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002,837838.89
2019-06-14,782334.9199999998,0.0,0.0,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999,779457.3500000002
2019-06-15,704059.6699999998,1.0,0.0,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8,696628.2699999999
2019-06-16,813989.93,1.0,0.0,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88,632409.8
2019-06-17,836883.7799999998,0.0,0.0,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79,529731.88
2019-06-18,833759.1200000001,0.0,0.0,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002,534571.79
2019-06-19,828896.5,0.0,0.0,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06,566460.8400000002
2019-06-20,830236.33,0.0,0.0,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31,655563.06
2019-06-21,804349.2700000001,0.0,0.0,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86,685963.31
2019-06-22,730492.43,1.0,0.0,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001,666295.86
2019-06-23,852219.8399999999,1.0,0.0,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002,771207.6400000001
2019-06-24,898223.79,0.0,0.0,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001,805357.4400000002
2019-06-25,916785.49,0.0,0.0,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14,814125.7600000001
2019-06-26,924249.61,0.0,0.0,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002,824198.14
2019-06-27,909568.41,0.0,0.0,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998,818732.8500000002
2019-06-28,849661.28,0.0,0.0,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998,782334.9199999998
2019-06-29,738249.1900000002,1.0,0.0,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93,704059.6699999998
2019-06-30,832864.9,1.0,0.0,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998,813989.93
2019-07-01,885410.3999999998,0.0,0.0,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001,836883.7799999998
2019-07-02,907217.21,0.0,0.0,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5,833759.1200000001
2019-07-03,922305.17,0.0,0.0,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33,828896.5
2019-07-04,925635.2900000002,0.0,0.0,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001,830236.33
2019-07-05,883701.5299999998,0.0,0.0,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43,804349.2700000001
2019-07-06,786547.84,1.0,0.0,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999,730492.43
2019-07-07,906906.89,1.0,0.0,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79,852219.8399999999
2019-07-08,948102.08,0.0,0.0,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49,898223.79
2019-07-09,944781.1,0.0,0.0,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61,916785.49
2019-07-10,914066.3199999998,0.0,0.0,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41,924249.61
2019-07-11,894601.5900000002,0.0,0.0,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28,909568.41
2019-07-12,842827.28,0.0,0.0,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002,849661.28
2019-07-13,743699.8900000001,1.0,0.0,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9,738249.1900000002
2019-07-14,765221.1500000001,1.0,0.0,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998,832864.9
2019-07-15,862443.97,1.0,0.0,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21,885410.3999999998
2019-07-16,881814.1700000002,0.0,0.0,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17,907217.21
2019-07-17,877336.2300000002,0.0,0.0,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002,922305.17
2019-07-18,881159.9099999998,0.0,0.0,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998,925635.2900000002
2019-07-19,856955.95,0.0,0.0,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84,883701.5299999998
2019-07-20,775774.7,1.0,0.0,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89,786547.84
2019-07-21,894256.2500000001,1.0,0.0,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08,906906.89
2019-07-22,928921.4,0.0,0.0,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1,948102.08
2019-07-23,928406.76,0.0,0.0,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998,944781.1
2019-07-24,926867.91,0.0,0.0,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002,914066.3199999998
2019-07-25,923850.47,0.0,0.0,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28,894601.5900000002
2019-07-26,886206.4900000001,0.0,0.0,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001,842827.28
2019-07-27,804012.1699999998,1.0,0.0,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001,743699.8900000001
2019-07-28,926498.4499999998,1.0,0.0,804012.1699999998,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97,765221.1500000001
2019-07-29,958692.72,0.0,0.0,926498.4499999998,804012.1699999998,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002,862443.97
2019-07-30,963688.3100000002,0.0,0.0,958692.72,926498.4499999998,804012.1699999998,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002,881814.1700000002
2019-07-31,968047.93,0.0,0.0,963688.3100000002,958692.72,926498.4499999998,804012.1699999998,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998,877336.2300000002
2019-08-01,962469.0300000005,0.0,0.0,968047.93,963688.3100000002,958692.72,926498.4499999998,804012.1699999998,886206.4900000001,923850.47,926867.91,928406.76,928921.4,894256.2500000001,775774.7,856955.95,881159.9099999998
